Postcode,Latitude,Longitude,Total Crimes
10024,40.785803,-73.974614,55
10003,40.732447,-73.983031,0
11101,40.751356,-73.937445,3
10003,40.732447,-73.983031,0
10003,40.732447,-73.983031,0
10003,40.732447,-73.983031,28
10282,40.71759,-74.013748,3
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,0
10065,40.765359,-73.960059,7
10010,40.741497,-73.991512,0
10022,40.75924,-73.967203,0
10022,40.75924,-73.967203,0
10022,40.75924,-73.967203,24
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10128,40.780763,-73.94869,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,0
10023,40.774351,-73.984753,83
10029,40.790543,-73.944356,6
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,0
10035,40.807383,-73.939433,7
10025,40.797559,-73.966837,16
10002,40.72252,-73.990728,0
10002,40.72252,-73.990728,0
10002,40.72252,-73.990728,17
10038,40.711442,-74.000851,0
10038,40.711442,-74.000851,0
10004,40.704487,-74.011556,0
10038,40.711442,-74.000851,0
10038,40.711442,-74.000851,0
10014,40.728677,-74.005993,0
10038,40.711442,-74.000851,58
10033,40.85051,-73.934485,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,0
10019,40.765184,-73.992953,44
10031,40.818188,-73.950356,68
10011,40.745156,-73.996074,27
10013,40.7244,-74.004625,0
10013,40.7244,-74.004625,0
10013,40.7244,-74.004625,7
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,0
10016,40.746176,-73.981241,28
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,0
10019,40.76337,-73.990593,18
10014,40.729412,-74.006148,0
10014,40.728677,-74.005993,0
10014,40.728677,-74.005993,5
10128,40.783625,-73.945637,24
10010,40.738952,-73.985479,5
10003,40.732716,-73.984665,2
10003,40.725725,-73.9883,11
10003,40.730038,-73.992632,2
10006,40.709196,-74.012022,14
10019,40.767791,-73.987531,0
10019,40.768343,-73.989108,0
10019,40.767791,-73.987531,0
10019,40.767791,-73.987531,36
10023,40.772007,-73.987479,0
10013,40.718219,-74.010519,0
10024,40.786616,-73.979507,7
10021,40.770187,-73.953608,0
10007,40.713814,-74.00557,0
10010,40.74193,-73.986521,0
10004,40.701695,-74.011631,19
10011,40.736518,-73.994858,0
10011,40.736518,-73.994858,0
10011,40.736518,-73.994858,7
10006,40.70873,-74.012332,33
10029,40.792741,-73.947428,0
10036,40.755843,-73.984382,5
10034,40.871278,-73.911516,2
10003,40.73859,-73.989911,2
10035,40.807987,-73.940061,2
10027,40.81242,-73.953315,0
10034,40.871245,-73.912141,0
10001,40.747621,-73.990454,5
10023,40.774919,-73.982745,1
10001,40.753091,-73.99764,0
10030,40.815509,-73.944202,10
10038,40.711313,-74.005472,0
10031,40.828498,-73.945239,4
11370,40.770335,-73.894476,1
11375,40.725098,-73.845091,1
11373,40.737718,-73.887429,6
11373,40.739115,-73.882487,0
11433,40.69719,-73.787192,0
11433,40.69719,-73.787192,0
11433,40.69719,-73.787192,0
11433,40.69719,-73.787192,6
11378,40.718935,-73.912208,4
11103,40.759363,-73.912902,6
11377,40.745244,-73.90872,0
11377,40.742633,-73.892805,0
11373,40.737613,-73.86851,0
11368,40.74056,-73.854131,2
11413,40.68588,-73.757319,0
11102,40.768985,-73.922428,0
11102,40.768985,-73.922428,0
11102,40.768985,-73.922428,1
11427,40.732112,-73.73246,2
11368,40.749381,-73.867354,2
11355,40.758689,-73.824832,2
11354,40.774512,-73.819284,0
11355,40.761249,-73.811808,0
11354,40.765162,-73.8288,3
11355,40.75146,-73.817849,2
11358,40.765133,-73.790083,0
11358,40.765133,-73.790083,0
11358,40.765133,-73.790083,4
11365,40.736922,-73.77799,0
11368,40.747126,-73.854824,0
11356,40.778601,-73.843187,0
11434,40.68031,-73.774432,1
11358,40.764763,-73.794683,3
11428,40.727134,-73.735077,2
11429,40.711753,-73.736624,0
11423,40.713759,-73.769439,0
11412,40.690828,-73.763907,1
11434,40.67588,-73.758505,2
11422,40.671561,-73.734043,0
11433,40.694125,-73.790675,0
11433,40.694125,-73.790675,0
11433,40.694125,-73.790675,1
11361,40.769601,-73.770863,0
11692,40.594538,-73.795304,21
11691,40.593834,-73.76174,7
11436,40.672727,-73.788164,2
11364,40.746202,-73.758752,0
11693,40.606353,-73.820445,0
11379,40.719867,-73.875093,1
11435,40.695238,-73.807364,0
11418,40.699015,-73.832356,0
11434,40.661122,-73.766733,0
11691,40.603622,-73.749097,0
11691,40.603622,-73.749097,0
11691,40.603622,-73.749097,9
11418,40.70292,-73.824221,1
11419,40.694004,-73.816617,0
11418,40.69919,-73.835299,0
11378,40.728735,-73.890699,0
11413,40.68173,-73.753429,9
11421,40.692179,-73.852636,0
11368,40.742668,-73.863307,11
11419,40.68867,-73.836205,4
11417,40.67641,-73.846773,0
11416,40.681172,-73.856918,0
11418,40.697836,-73.846558,2
11362,40.762708,-73.733694,2
11385,40.696556,-73.897405,0
11372,40.749266,-73.888817,0
11103,40.762103,-73.914227,0
11385,40.711203,-73.905286,2
11434,40.673769,-73.775951,0
11434,40.673769,-73.775951,0
11434,40.673769,-73.775951,13
11378,40.729215,-73.893624,2
11364,40.745201,-73.767446,3
11385,40.698476,-73.905556,5
11106,40.760852,-73.941143,2
11357,40.785909,-73.818058,1
11434,40.67282,-73.769252,1
11385,40.703765,-73.912344,1
11435,40.704072,-73.811771,0
11105,40.771512,-73.90633,2
11105,40.772863,-73.914708,2
11432,40.708898,-73.803938,0
11379,40.711815,-73.871238,1
11385,40.703779,-73.896374,0
11373,40.745923,-73.880205,2
11418,40.697033,-73.839213,2
11385,40.703661,-73.885107,0
11385,40.706041,-73.902584,5
11363,40.771186,-73.739252,0
11432,40.710624,-73.783423,0
11420,40.674991,-73.808371,0
11421,40.694518,-73.859659,0
11363,40.769271,-73.749369,0
11415,40.711419,-73.828628,2
11420,40.679984,-73.822078,1
11375,40.715585,-73.843898,0
11373,40.733514,-73.877857,0
11691,40.608467,-73.764548,3
11691,40.595779,-73.781876,6
11358,40.756013,-73.799706,0
11420,40.679584,-73.831547,0
11428,40.720713,-73.747001,5
11101,40.758831,-73.93938,3
11101,40.756891,-73.934523,0
11385,40.705516,-73.862208,2
11694,40.578261,-73.854403,4
11004,40.744099,-73.709845,0
11433,40.700606,-73.782302,3
11435,40.709463,-73.813376,3
11412,40.703585,-73.765838,4
11385,40.704406,-73.875183,6
11355,40.745526,-73.829309,3
11420,40.68405,-73.815834,2
11105,40.780347,-73.916655,0
11436,40.678296,-73.79562,0
11420,40.665058,-73.811701,4
11377,40.741131,-73.918945,6
11106,40.766264,-73.930709,2
11369,40.764646,-73.871641,10
11356,40.790638,-73.839771,0
11361,40.759517,-73.784029,0
11432,40.716617,-73.794637,2
11413,40.682114,-73.74992,0
11426,40.731729,-73.717859,0
11412,40.70799,-73.755269,2
11427,40.720154,-73.757367,1
11412,40.698279,-73.752654,0
11417,40.6781,-73.839948,8
11422,40.659728,-73.735176,3
11434,40.686798,-73.781247,0
11105,40.775589,-73.90509,8
11436,40.684142,-73.801479,18
11368,40.755451,-73.855192,0
11375,40.714978,-73.853372,1
11372,40.754661,-73.887112,6
11414,40.659873,-73.835068,0
11411,40.697309,-73.740948,7
11369,40.758377,-73.879089,0
11372,40.754837,-73.874605,0
11104,40.745537,-73.923776,0
11377,40.757499,-73.908898,1
11377,40.753037,-73.900123,2
11378,40.716609,-73.903669,6
11413,40.673069,-73.743173,0
11413,40.673069,-73.743173,0
11413,40.673069,-73.743173,3
11374,40.732289,-73.853825,6
11361,40.756139,-73.772862,4
11361,40.76936,-73.783943,0
11435,40.688103,-73.800415,0
11419,40.690798,-73.821657,2
11364,40.749036,-73.777213,0
11365,40.740565,-73.809131,1
11367,40.720924,-73.823362,3
11367,40.729741,-73.818446,1
11106,40.757309,-73.926733,1
11366,40.724458,-73.810216,0
11366,40.724458,-73.810216,0
11366,40.724458,-73.810216,0
11366,40.724458,-73.810216,17
11360,40.782298,-73.779099,0
11360,40.782298,-73.779099,0
11360,40.782298,-73.779099,1
11102,40.771336,-73.929086,4
11004,40.741944,-73.712965,3
11365,40.734572,-73.795484,3
11374,40.720924,-73.86135,0
11374,40.730941,-73.853164,0
11411,40.685492,-73.729982,2
11365,40.74391,-73.788133,2
11423,40.724479,-73.777454,1
11365,40.741803,-73.779634,0
11694,40.584109,-73.825711,2
11413,40.656126,-73.753207,1
11693,40.589508,-73.805361,9
11357,40.778095,-73.800163,2
11354,40.775253,-73.819347,4
11426,40.750007,-73.721607,0
11426,40.750007,-73.721607,0
11426,40.750007,-73.721607,0
11364,40.736177,-73.753159,0
11375,40.729402,-73.845637,13
11355,40.759844,-73.820548,0
11355,40.759844,-73.820548,0
11355,40.759844,-73.820548,3
11375,40.722707,-73.851699,10
11001,40.734318,-73.709137,0
11001,40.734318,-73.709137,0
11001,40.734318,-73.709137,2
11412,40.70646,-73.753579,0
11412,40.70646,-73.753579,0
11412,40.70646,-73.753579,22
11357,40.792483,-73.809741,0
11357,40.78365,-73.807838,5
11422,40.653006,-73.736395,4
11375,40.722782,-73.837946,1
11691,40.600199,-73.743968,3
11692,40.593967,-73.786182,3
11104,40.740088,-73.926214,0
11365,40.731369,-73.805116,0
11367,40.736653,-73.813346,0
11417,40.67124,-73.845141,0
11417,40.67124,-73.845141,0
11417,40.67124,-73.845141,24
11364,40.754201,-73.760636,0
11106,40.757065,-73.932664,0
11106,40.757065,-73.932664,0
11106,40.757065,-73.932664,6
11364,40.737678,-73.756791,1
11374,40.734642,-73.860737,0
11414,40.658089,-73.844432,4
11426,40.745948,-73.727456,1
11357,40.783608,-73.794654,2
11416,40.683858,-73.84747,14
11372,40.753078,-73.884906,0
11364,40.747747,-73.745747,0
11354,40.770387,-73.828617,0
11691,40.5993,-73.758206,0
11691,40.5993,-73.758206,0
11691,40.5993,-73.758206,0
11365,40.737517,-73.794031,4
11435,40.710024,-73.812508,13
11367,40.735275,-73.823778,2
11375,40.736524,-73.851455,2
11362,40.759404,-73.731299,0
11372,40.750172,-73.880363,0
11434,40.674519,-73.789399,3
11694,40.580928,-73.831836,0
11694,40.580928,-73.831836,0
11694,40.580928,-73.831836,7
11420,40.675771,-73.816938,0
11420,40.675771,-73.816938,0
11420,40.675771,-73.816938,0
11420,40.675771,-73.816938,18
11369,40.758408,-73.874472,2
11369,40.75747,-73.875279,0
11377,40.734294,-73.897557,0
11372,40.752866,-73.893193,3
11413,40.664597,-73.758748,0
11413,40.664597,-73.758748,0
11413,40.664597,-73.758748,29
11414,40.665909,-73.851216,0
11102,40.767305,-73.923246,0
11102,40.766792,-73.922589,0
11373,40.735609,-73.878535,0
11102,40.766792,-73.922589,0
11355,40.749545,-73.822073,0
11355,40.749545,-73.822073,0
11355,40.749545,-73.822073,5
11423,40.713094,-73.780468,18
11385,40.699149,-73.903799,0
11354,40.771265,-73.831525,0
11355,40.754654,-73.826759,0
11385,40.707121,-73.914998,0
11379,40.715344,-73.886215,2
11413,40.664218,-73.760249,1
11691,40.60729,-73.7494,0
11418,40.697961,-73.84796,2
11368,40.748838,-73.865161,0
11421,40.691765,-73.849006,1
11428,40.720619,-73.731997,2
11426,40.746231,-73.727614,1
11433,40.707537,-73.785626,2
11422,40.674831,-73.736713,3
11418,40.693606,-73.844631,0
11433,40.693518,-73.796727,1
11432,40.70643,-73.803444,0
11372,40.754241,-73.873769,0
11368,40.75788,-73.859201,0
11385,40.713022,-73.908306,0
11368,40.755418,-73.869017,4
11104,40.742572,-73.922603,0
11416,40.683104,-73.850121,0
11369,40.761565,-73.872242,1
11434,40.675633,-73.783342,0
11434,40.675633,-73.783342,0
11434,40.675633,-73.783342,25
11101,40.742956,-73.959196,0
11101,40.742956,-73.959196,0
11103,40.75823,-73.910514,45
11101,40.742956,-73.959196,0
11101,40.742956,-73.959196,6
11361,40.771755,-73.780296,18
11694,40.586066,-73.822624,0
11694,40.586066,-73.822624,0
11694,40.586066,-73.822624,0
11694,40.586066,-73.822624,43
11364,40.752333,-73.75599,29
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,0
11413,40.668235,-73.756839,24
11367,40.738139,-73.824944,65
11365,40.740724,-73.79283,34
11427,40.733066,-73.738756,0
11427,40.733066,-73.738756,0
11427,40.733066,-73.738756,42
11101,40.751331,-73.937434,7
11106,40.765826,-73.9328,22
11373,40.741122,-73.874721,0
11373,40.741122,-73.874721,0
11373,40.741122,-73.874721,18
11368,40.737427,-73.853178,0
11368,40.737427,-73.853178,0
11368,40.737427,-73.853178,9
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,0
11354,40.765166,-73.82789,33
11691,40.60201,-73.762795,0
11691,40.60201,-73.762795,0
11691,40.60201,-73.762795,0
11691,40.60201,-73.762795,0
11432,40.707527,-73.806412,4
11691,40.60201,-73.762795,35
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,0
11432,40.713218,-73.797237,24
11418,40.695888,-73.833681,0
11418,40.695888,-73.833681,0
11418,40.695888,-73.833681,50
11417,40.679639,-73.837298,0
11417,40.679639,-73.837298,0
11417,40.679639,-73.837298,38
11385,40.711033,-73.908814,16
11411,40.697819,-73.745728,0
11411,40.697819,-73.745728,0
11411,40.697819,-73.745728,0
10304,40.622455,-74.078508,7
11411,40.697819,-73.745728,0
11411,40.697819,-73.745728,0
11411,40.697819,-73.745728,0
11411,40.697819,-73.745728,18
11367,40.739246,-73.822057,2
11432,40.709446,-73.80166,31
11367,40.73439,-73.821392,6
11101,40.744412,-73.93364,0
11101,40.744412,-73.93364,0
11101,40.744412,-73.93364,2
11426,40.746088,-73.727535,16
11106,40.756534,-73.925121,3
11373,40.729939,-73.887482,5
11432,40.70848,-73.800065,0
11101,40.742205,-73.928219,12
11101,40.743509,-73.929076,7
11432,40.715389,-73.800369,26
11434,40.691712,-73.778923,7
11419,40.693006,-73.829407,0
11416,40.689591,-73.840717,2
11375,40.711367,-73.856698,0
11375,40.711367,-73.856698,0
11375,40.711367,-73.856698,0
11375,40.711367,-73.856698,6
11434,40.686208,-73.784144,20
11432,40.718831,-73.806499,3
11366,40.725603,-73.810697,9
11368,40.748987,-73.86123,0
11373,40.736003,-73.867478,2
11101,40.748701,-73.94638,12
11362,40.756778,-73.729487,0
11435,40.70284,-73.808352,0
11101,40.745095,-73.936635,0
11101,40.745095,-73.936635,0
11101,40.745095,-73.936635,0
11101,40.745095,-73.936635,4
11102,40.771215,-73.924591,2
11373,40.74373,-73.870642,0
11373,40.74373,-73.870642,0
11373,40.74373,-73.870642,0
11373,40.74373,-73.870642,0
11373,40.74373,-73.870642,5
11433,40.701049,-73.798151,0
11367,40.720359,-73.819792,2
11106,40.755366,-73.927169,0
11423,40.711849,-73.771195,4
11109,40.744753,-73.957971,1
11373,40.73679,-73.887438,0
11417,40.68259,-73.841202,0
11101,40.742839,-73.936782,3
11370,40.790976,-73.884374,0
11426,40.746352,-73.727657,0
11004,40.75278,-73.707418,4
10307,40.509037,-74.244118,0
10306,40.576725,-74.100726,6
10309,40.520699,-74.211264,1
10312,40.552975,-74.194597,0
10312,40.530169,-74.187635,0
10307,40.510735,-74.231109,4
10312,40.523757,-74.185941,4
10308,40.547692,-74.151755,2
10304,40.59057,-74.097722,2
10305,40.613216,-74.069889,2
10304,40.622455,-74.078508,0
10307,40.508284,-74.243428,6
10304,40.622455,-74.078508,0
10454,40.806351,-73.921196,3
10301,40.6397,-74.079141,0
10301,40.6397,-74.079141,0
10301,40.6397,-74.079141,6
10310,40.636587,-74.117509,3
10310,40.631214,-74.127101,1
10302,40.636598,-74.132919,1
10302,40.631523,-74.144297,3
10303,40.625369,-74.15097,5
10306,40.571187,-74.132634,2
10308,40.545281,-74.14632,3
10314,40.591702,-74.190648,0
10310,40.628169,-74.116997,32
10314,40.613604,-74.115988,1
10314,40.618439,-74.132645,0
10301,40.641595,-74.085135,1
10308,40.557876,-74.155356,2
10301,40.613721,-74.099626,1
10312,40.543083,-74.182299,0
10306,40.575665,-74.101624,2
10305,40.597679,-74.071529,1
10301,40.640686,-74.095378,0
10301,40.640686,-74.095378,0
10301,40.640686,-74.095378,4
10306,40.574044,-74.109282,1
10312,40.552523,-74.169464,0
10314,40.581315,-74.158589,0
10314,40.581315,-74.158589,0
10314,40.581315,-74.158589,0
10314,40.581315,-74.158589,10
10303,40.63179,-74.156439,4
10310,40.628558,-74.107148,2
10305,40.59377,-74.08058,2
10304,40.60223,-74.091355,0
10304,40.620347,-74.081643,0
10304,40.620347,-74.081643,0
10304,40.620347,-74.081643,28
10306,40.561691,-74.124622,0
10302,40.622596,-74.14497,28
10305,40.582744,-74.088509,0
10308,40.55258,-74.13706,2
10314,40.603232,-74.137981,0
10312,40.536639,-74.163815,0
10309,40.542246,-74.214002,1
10304,40.611508,-74.083177,5
10314,40.583139,-74.161862,0
10301,40.64789,-74.083406,0
10314,40.610087,-74.162216,3
10301,40.634009,-74.097826,19
10314,40.591468,-74.156705,0
10304,40.603484,-74.091237,5
10314,40.593005,-74.158988,5
10312,40.54438,-74.197897,2
10306,40.569393,-74.107737,0
10306,40.569393,-74.107737,0
10306,40.569393,-74.107737,64
10306,40.567873,-74.115373,2
10302,40.634573,-74.141818,49
10301,40.644735,-74.081222,87
10312,40.528092,-74.192032,0
10312,40.528092,-74.192032,0
10312,40.528092,-74.192032,69
10314,40.596803,-74.124227,61
10304,40.610868,-74.087379,10
10301,40.642793,-74.07873,9
10304,40.620534,-74.077266,2
10309,40.508809,-74.222403,0
10309,40.508809,-74.222403,0
10309,40.508809,-74.222403,49
10301,40.634032,-74.078611,0
10301,40.639087,-74.079922,2
10308,40.56397,-74.150885,3
10314,40.620676,-74.164277,2
10301,40.608517,-74.102078,9
10451,40.818816,-73.91901,6
10456,40.833665,-73.902499,0
10456,40.833665,-73.902499,0
10456,40.833665,-73.902499,12
10457,40.849897,-73.892289,4
10457,40.840891,-73.898166,0
10457,40.840891,-73.898166,0
10457,40.840891,-73.898166,0
10457,40.840891,-73.898166,11
10455,40.813728,-73.908886,9
10460,40.840755,-73.881707,7
10463,40.881066,-73.905366,4
10458,40.872612,-73.883574,9
10458,40.857067,-73.898936,2
10452,40.839378,-73.925714,2
10461,40.840145,-73.844419,3
10461,40.835779,-73.825735,0
10453,40.85881,-73.909746,0
10453,40.85881,-73.909746,0
10453,40.85881,-73.909746,12
10470,40.902205,-73.854829,0
10451,40.816406,-73.92329,5
10470,40.899295,-73.8675,2
10467,40.870002,-73.878875,1
10466,40.887582,-73.859733,3
10456,40.833131,-73.914027,0
10456,40.833131,-73.914027,0
10459,40.830589,-73.887587,2
10473,40.816693,-73.860904,0
10456,40.833131,-73.914027,17
10457,40.85294,-73.894742,0
10463,40.887111,-73.913697,3
10455,40.812619,-73.906063,1
10453,40.854701,-73.913197,0
10453,40.854701,-73.913197,0
10453,40.854701,-73.913197,14
10455,40.813517,-73.913402,2
10457,40.848057,-73.903522,1
10451,40.821515,-73.917279,4
10454,40.80937,-73.917584,0
10458,40.852103,-73.885935,0
10468,40.86185,-73.90176,2
10460,40.850561,-73.883743,1
10451,40.827304,-73.91767,5
10472,40.829344,-73.850428,4
10463,40.880263,-73.910466,4
10459,40.817512,-73.898212,0
10459,40.817512,-73.898212,0
10459,40.817512,-73.898212,35
10454,40.809534,-73.919903,0
10454,40.809534,-73.919903,0
10454,40.809534,-73.919903,0
10467,40.874313,-73.868157,4
10457,40.838288,-73.902987,0
10457,40.842084,-73.891116,0
10457,40.842084,-73.891116,0
10457,40.842084,-73.891116,17
10458,40.859034,-73.886913,10
10458,40.866827,-73.890725,5
10472,40.832902,-73.866848,7
10474,40.814425,-73.886953,6
10454,40.810085,-73.923102,2
10460,40.834157,-73.887512,0
10460,40.834157,-73.887512,0
10460,40.834157,-73.887512,0
10460,40.834157,-73.887512,5
10456,40.832866,-73.911418,6
10458,40.864527,-73.887829,0
10456,40.836404,-73.905014,7
10457,40.848472,-73.888561,0
10457,40.848472,-73.888561,0
10457,40.848472,-73.888561,6
10457,40.846162,-73.899264,0
10457,40.852774,-73.893524,2
10459,40.820403,-73.898912,0
10459,40.820403,-73.898912,0
10459,40.820403,-73.898912,19
10460,40.836575,-73.892817,0
10460,40.836575,-73.892817,0
10460,40.836575,-73.892817,5
10455,40.814031,-73.900609,4
10456,40.830995,-73.902705,11
10452,40.840096,-73.915569,0
10452,40.840096,-73.915569,0
10452,40.840096,-73.915569,0
10452,40.840096,-73.915569,0
10454,40.807335,-73.912731,2
10460,40.831165,-73.887094,0
10460,40.831165,-73.887094,0
10460,40.831165,-73.887094,9
10460,40.843945,-73.884788,0
10460,40.843945,-73.884788,0
10460,40.843945,-73.884788,16
10466,40.891732,-73.838471,5
10473,40.818467,-73.868372,3
10457,40.844253,-73.907616,4
10461,40.845787,-73.829829,8
10465,40.822604,-73.818247,2
10452,40.832706,-73.926838,2
10474,40.815477,-73.88577,0
10474,40.815477,-73.88577,0
10474,40.815477,-73.88577,9
10459,40.822719,-73.889435,5
10469,40.869593,-73.861282,0
10472,40.830691,-73.877743,0
10472,40.830691,-73.877743,0
10472,40.830691,-73.877743,3
10469,40.878577,-73.851163,7
10453,40.854872,-73.903458,0
10453,40.854872,-73.903458,0
10453,40.854872,-73.903458,0
10453,40.854872,-73.903458,7
10467,40.877202,-73.881773,0
10467,40.877202,-73.881773,25
10471,40.903553,-73.905229,2
10453,40.849623,-73.91607,0
10453,40.849623,-73.91607,0
10453,40.849623,-73.91607,0
10453,40.849623,-73.91607,13
10462,40.849395,-73.859249,2
10458,40.8591,-73.894946,15
10468,40.869835,-73.89874,4
10466,40.895104,-73.845968,0
10456,40.837275,-73.913574,2
10469,40.863055,-73.859387,12
10456,40.831992,-73.91796,0
10456,40.831992,-73.91796,0
10456,40.831992,-73.91796,6
10453,40.858103,-73.907972,5
10457,40.846711,-73.889815,4
10473,40.821776,-73.876918,2
10467,40.880522,-73.87572,2
10463,40.882898,-73.891256,0
10463,40.882898,-73.891256,0
10463,40.882898,-73.891256,9
10467,40.861371,-73.869296,2
10469,40.862839,-73.846791,2
10460,40.8359,-73.890458,0
10460,40.8359,-73.890458,0
10460,40.8359,-73.890458,0
10460,40.8359,-73.890458,40
10459,40.827315,-73.897612,0
10459,40.827315,-73.897612,0
10475,40.864676,-73.824303,6
10459,40.827315,-73.897612,7
10473,40.821409,-73.862976,0
10465,40.827471,-73.829753,0
10465,40.827471,-73.829753,0
10465,40.827471,-73.829753,0
10465,40.827471,-73.829753,1
10460,40.837631,-73.866036,0
10460,40.837631,-73.866036,0
10460,40.837631,-73.866036,0
10460,40.837631,-73.866036,2
10466,40.892151,-73.861466,0
10452,40.842943,-73.920563,0
10462,40.852398,-73.866617,0
10462,40.837524,-73.8548,8
10461,40.854726,-73.853227,2
10453,40.851414,-73.918533,2
10456,40.835286,-73.900751,0
10456,40.835286,-73.900751,0
10456,40.835286,-73.900751,3
10466,40.884343,-73.840254,1
10466,40.885008,-73.843193,0
10467,40.880873,-73.860904,0
10467,40.880873,-73.860904,0
10467,40.880873,-73.860904,0
10467,40.880873,-73.860904,0
10467,40.880873,-73.860904,43
10452,40.834749,-73.923081,1
10468,40.859752,-73.900161,0
10468,40.859752,-73.900161,0
10468,40.859752,-73.900161,15
10459,40.822443,-73.893902,0
10459,40.822443,-73.893902,0
10459,40.822443,-73.893902,0
10459,40.822443,-73.893902,14
10453,40.848516,-73.908427,0
10453,40.848516,-73.908427,0
10453,40.848516,-73.908427,6
10457,40.848339,-73.89308,49
10472,40.828518,-73.856569,1
10456,40.822474,-73.907194,2
10469,40.86608,-73.850982,4
10463,40.872895,-73.905244,3
10472,40.825403,-73.873666,0
10472,40.825403,-73.873666,0
10472,40.825403,-73.873666,11
10472,40.829232,-73.856734,0
10472,40.829232,-73.856734,0
10472,40.829232,-73.856734,25
10452,40.835784,-73.928324,4
10462,40.837931,-73.853524,0
10462,40.837931,-73.853524,0
10462,40.837931,-73.853524,12
10460,40.845878,-73.886184,0
10460,40.845878,-73.886184,0
10460,40.845878,-73.886184,14
10455,40.817721,-73.902421,0
10473,40.823526,-73.859662,0
10473,40.823526,-73.859662,0
10473,40.823526,-73.859662,20
10456,40.831827,-73.906607,8
10459,40.83132,-73.894794,4
10467,40.862109,-73.864577,0
10467,40.862109,-73.864577,0
10467,40.862109,-73.864577,0
10467,40.862109,-73.864577,17
10459,40.83182,-73.898075,10
10457,40.854493,-73.896717,0
10457,40.854493,-73.896717,0
10457,40.854493,-73.896717,13
10473,40.822665,-73.853366,0
10454,40.81004,-73.917792,0
10454,40.81004,-73.917792,0
10454,40.81004,-73.917792,0
10454,40.81004,-73.917792,14
10456,40.823289,-73.907948,4
10463,40.888338,-73.913486,13
10466,40.884953,-73.840524,0
10466,40.884953,-73.840524,0
10466,40.884953,-73.840524,0
10466,40.884953,-73.840524,0
10466,40.884953,-73.840524,32
10463,40.875911,-73.901099,0
10463,40.875911,-73.901099,0
10463,40.875911,-73.901099,10
10469,40.863735,-73.83607,0
10469,40.863735,-73.83607,0
10469,40.863735,-73.83607,28
10456,40.827941,-73.914374,0
10456,40.827941,-73.914374,0
10452,40.835847,-73.920026,2
10456,40.827941,-73.914374,0
10456,40.827941,-73.914374,44
10456,40.825025,-73.906143,4
10457,40.840878,-73.904754,0
10457,40.840878,-73.904754,0
10457,40.840878,-73.904754,16
10456,40.833511,-73.90449,0
10456,40.833511,-73.90449,0
10456,40.833511,-73.90449,0
10456,40.833511,-73.90449,22
10454,40.813983,-73.920782,0
10454,40.813983,-73.920782,0
10454,40.813983,-73.920782,9
10459,40.82636,-73.894398,6
10459,40.83132,-73.894794,0
10451,40.82316,-73.921631,0
10451,40.82316,-73.921631,0
10451,40.82316,-73.921631,0
10451,40.82316,-73.921631,10
10472,40.824054,-73.880039,3
10475,40.872614,-73.833698,3
10454,40.808034,-73.926204,2
10455,40.811162,-73.909804,0
10455,40.811162,-73.909804,0
10455,40.811162,-73.909804,17
10451,40.823174,-73.923326,0
10451,40.823174,-73.923326,0
10451,40.823174,-73.923326,0
10451,40.823174,-73.923326,5
10456,40.819258,-73.908553,2
10456,40.827743,-73.900105,0
10456,40.827743,-73.900105,0
10456,40.827743,-73.900105,0
10456,40.827743,-73.900105,19
10458,40.855639,-73.892804,0
10455,40.814916,-73.905518,0
10455,40.814916,-73.905518,0
10455,40.814916,-73.905518,4
10455,40.815498,-73.91224,0
10455,40.815498,-73.91224,0
10455,40.815498,-73.91224,0
10455,40.815498,-73.91224,31
10457,40.851741,-73.898493,0
10456,40.828696,-73.917668,0
10456,40.828696,-73.917668,0
10456,40.828696,-73.917668,0
10456,40.828696,-73.917668,8
10460,40.839565,-73.880358,0
10460,40.839565,-73.880358,0
10460,40.839565,-73.880358,7
10466,40.881153,-73.839755,2
10452,40.844316,-73.913604,0
10453,40.848899,-73.909528,0
10473,40.814833,-73.85658,0
10473,40.814833,-73.85658,0
10473,40.814833,-73.85658,0
10473,40.814833,-73.85658,40
10464,40.843873,-73.785219,0
10467,40.872551,-73.875374,0
10467,40.872551,-73.875374,0
10467,40.872551,-73.875374,0
